##ENCODING: csv
##X-Sampling: StartIndex,StepSize,NumberOfSteps
#26,4,15
##Y-Sampling: StartIndex,StepSize,NumberOfSteps
#13,4,15
##xindex,yindex,xcoord/m,ycoord/m,current/A
73,85,1.46E-4,1.6999999999999999E-4,9.279236126858591E-10
73,86,1.46E-4,1.7199999999999998E-4,9.275105875405207E-10
73,87,1.46E-4,1.74E-4,9.271173852299184E-10
73,88,1.46E-4,1.76E-4,9.266392610997558E-10
73,89,1.46E-4,1.78E-4,9.264029540958636E-10
74,0,1.48E-4,0.0,9.2828331183429E-10
74,1,1.48E-4,2.0E-6,9.287266596544782E-10
74,2,1.48E-4,4.0E-6,9.291806580159576E-10
74,3,1.48E-4,6.0E-6,9.298405617160185E-10
74,4,1.48E-4,8.0E-6,9.304372381832552E-10
74,5,1.48E-4,9.999999999999999E-6,9.311316260448112E-10
74,6,1.48E-4,1.2E-5,9.318922484209026E-10
74,7,1.48E-4,1.4E-5,9.327711517703173E-10
74,8,1.48E-4,1.6E-5,9.335649057856066E-10
74,9,1.48E-4,1.8E-5,9.346384916465507E-10
74,10,1.48E-4,1.9999999999999998E-5,9.356935108959975E-10
74,11,1.48E-4,2.2E-5,9.3701846179102E-10
74,12,1.48E-4,2.4E-5,9.385956138325645E-10
74,13,1.48E-4,2.6E-5,9.403954409757598E-10
74,14,1.48E-4,2.8E-5,9.423168246767545E-10
74,15,1.48E-4,2.9999999999999997E-5,9.453377164357167E-10
74,16,1.48E-4,3.2E-5,9.481363215527764E-10
74,17,1.48E-4,3.4E-5,9.5276422928363E-10
74,18,1.48E-4,3.6E-5,9.58933960925537E-10
74,19,1.48E-4,3.7999999999999995E-5,9.67156785375743E-10
74,20,1.48E-4,3.9999999999999996E-5,9.789752790030173E-10
74,21,1.48E-4,4.2E-5,9.96255628627455E-10
74,22,1.48E-4,4.4E-5,1.0169423000235863E-9
74,23,1.48E-4,4.6E-5,1.045698947680624E-9
74,24,1.48E-4,4.8E-5,1.0741821197427003E-9
74,25,1.48E-4,4.9999999999999996E-5,1.1050399098933052E-9
74,26,1.48E-4,5.2E-5,1.1346487664546873E-9
74,27,1.48E-4,5.4E-5,1.1606838203738875E-9
74,28,1.48E-4,5.6E-5,1.1824855063150007E-9
74,29,1.48E-4,5.8E-5,1.2006895457420092E-9
74,30,1.48E-4,5.9999999999999995E-5,1.2140103710603653E-9
74,31,1.48E-4,6.2E-5,1.2242226871749846E-9
74,32,1.48E-4,6.4E-5,1.23385444821734E-9
74,33,1.48E-4,6.599999999999999E-5,1.2437560863731844E-9
74,34,1.48E-4,6.8E-5,1.2580927597241864E-9
74,35,1.48E-4,7.0E-5,1.2833094417422839E-9
74,36,1.48E-4,7.2E-5,1.3217784396099292E-9
74,37,1.48E-4,7.4E-5,1.375656803068186E-9
74,38,1.48E-4,7.599999999999999E-5,1.4369309352248193E-9
74,39,1.48E-4,7.8E-5,1.4938335704068798E-9
74,40,1.48E-4,7.999999999999999E-5,1.5355221523521734E-9
74,41,1.48E-4,8.2E-5,1.5592676660429848E-9
74,42,1.48E-4,8.4E-5,1.5712084230380208E-9
74,43,1.48E-4,8.599999999999999E-5,1.5751813332800675E-9
74,44,1.48E-4,8.8E-5,1.5768004169223798E-9
74,45,1.48E-4,8.999999999999999E-5,1.5769648170752083E-9
74,46,1.48E-4,9.2E-5,1.5764103042045477E-9
74,47,1.48E-4,9.4E-5,1.575426498732963E-9
74,48,1.48E-4,9.6E-5,1.5735276020566608E-9
74,49,1.48E-4,9.8E-5,1.5707377766952926E-9
74,50,1.48E-4,9.999999999999999E-5,1.5665333864164428E-9
74,51,1.48E-4,1.02E-4,1.5590867924416602E-9
74,52,1.48E-4,1.04E-4,1.548603878644389E-9
74,53,1.48E-4,1.06E-4,1.530456905728404E-9
74,54,1.48E-4,1.08E-4,1.50159485951189E-9
74,55,1.48E-4,1.0999999999999999E-4,1.4628552310917168E-9
74,56,1.48E-4,1.12E-4,1.4128524248515135E-9
74,57,1.48E-4,1.1399999999999999E-4,1.348820287159332E-9
74,58,1.48E-4,1.16E-4,1.2787315960160908E-9
74,59,1.48E-4,1.18E-4,1.2080262619283198E-9
74,60,1.48E-4,1.1999999999999999E-4,1.1409919001218549E-9
74,61,1.48E-4,1.22E-4,1.0861193628690239E-9
74,62,1.48E-4,1.24E-4,1.04059444194115E-9
74,63,1.48E-4,1.26E-4,1.0095796328103858E-9
74,64,1.48E-4,1.28E-4,9.877933596060362E-10
74,65,1.48E-4,1.3E-4,9.738482784557288E-10
74,66,1.48E-4,1.3199999999999998E-4,9.646019740377288E-10
74,67,1.48E-4,1.34E-4,9.572842877962807E-10
74,68,1.48E-4,1.36E-4,9.51899629326919E-10
74,69,1.48E-4,1.38E-4,9.478601722491636E-10
74,70,1.48E-4,1.4E-4,9.447310305921177E-10
74,71,1.48E-4,1.4199999999999998E-4,9.420915343229735E-10
74,72,1.48E-4,1.44E-4,9.399123325665873E-10
74,73,1.48E-4,1.46E-4,9.381570425121488E-10
74,74,1.48E-4,1.48E-4,9.36487778400125E-10
74,75,1.48E-4,1.5E-4,9.351257887899652E-10
74,76,1.48E-4,1.5199999999999998E-4,9.339407531371096E-10
74,77,1.48E-4,1.54E-4,9.329716152368348E-10
74,78,1.48E-4,1.56E-4,9.320642340134328E-10
74,79,1.48E-4,1.58E-4,9.311383696414582E-10
74,80,1.48E-4,1.5999999999999999E-4,9.304599946082844E-10
74,81,1.48E-4,1.6199999999999998E-4,9.298225202935356E-10
74,82,1.48E-4,1.64E-4,9.29209410672397E-10
74,83,1.48E-4,1.66E-4,9.286268082869069E-10
74,84,1.48E-4,1.68E-4,9.282342283973903E-10
74,85,1.48E-4,1.6999999999999999E-4,9.277659502449837E-10
74,86,1.48E-4,1.7199999999999998E-4,9.273209716554665E-10
74,87,1.48E-4,1.74E-4,9.269419003227072E-10
74,88,1.48E-4,1.76E-4,9.265907060328836E-10
74,89,1.48E-4,1.78E-4,9.262596056393907E-10
75,0,1.5E-4,0.0,9.280864677320962E-10
75,1,1.5E-4,2.0E-6,9.285828805101883E-10
75,2,1.5E-4,4.0E-6,9.290445350814536E-10
75,3,1.5E-4,6.0E-6,9.296229041301583E-10
75,4,1.5E-4,8.0E-6,9.302549781648722E-10
75,5,1.5E-4,9.999999999999999E-6,9.308201556833597E-10
75,6,1.5E-4,1.2E-5,9.316335745760934E-10
75,7,1.5E-4,1.4E-5,9.32305702871073E-10
75,8,1.5E-4,1.6E-5,9.330985491181047E-10
75,9,1.5E-4,1.8E-5,9.339927782188642E-10
75,10,1.5E-4,1.9999999999999998E-5,9.35115553359661E-10
75,11,1.5E-4,2.2E-5,9.361473161041106E-10
75,12,1.5E-4,2.4E-5,9.37520202713271E-10
75,13,1.5E-4,2.6E-5,9.391667651861654E-10
75,14,1.5E-4,2.8E-5,9.409697354599834E-10
75,15,1.5E-4,2.9999999999999997E-5,9.43424537038252E-10
75,16,1.5E-4,3.2E-5,9.458762648593816E-10
75,17,1.5E-4,3.4E-5,9.491543887956907E-10
75,18,1.5E-4,3.6E-5,9.538439385037846E-10
75,19,1.5E-4,3.7999999999999995E-5,9.59763741671577E-10
75,20,1.5E-4,3.9999999999999996E-5,9.679408834489811E-10
75,21,1.5E-4,4.2E-5,9.8027718308077E-10
75,22,1.5E-4,4.4E-5,9.966176280884472E-10
75,23,1.5E-4,4.6E-5,1.0166198646108534E-9
75,24,1.5E-4,4.8E-5,1.0432299072201683E-9
75,25,1.5E-4,4.9999999999999996E-5,1.0703350874932216E-9
75,26,1.5E-4,5.2E-5,1.099455177109021E-9
75,27,1.5E-4,5.4E-5,1.12719404460536E-9
75,28,1.5E-4,5.6E-5,1.152269323312708E-9
75,29,1.5E-4,5.8E-5,1.1738706852733719E-9
75,30,1.5E-4,5.9999999999999995E-5,1.1923040931116137E-9
75,31,1.5E-4,6.2E-5,1.207585775268825E-9
75,32,1.5E-4,6.4E-5,1.2195844319761303E-9
75,33,1.5E-4,6.599999999999999E-5,1.232462150951088E-9
75,34,1.5E-4,6.8E-5,1.2496344959163644E-9
75,35,1.5E-4,7.0E-5,1.2757891029091683E-9
75,36,1.5E-4,7.2E-5,1.3155445704021358E-9
75,37,1.5E-4,7.4E-5,1.3702988475296174E-9
75,38,1.5E-4,7.599999999999999E-5,1.4319372696982786E-9
75,39,1.5E-4,7.8E-5,1.4893195877889152E-9
75,40,1.5E-4,7.999999999999999E-5,1.5313713173197338E-9
75,41,1.5E-4,8.2E-5,1.5553419660248837E-9
75,42,1.5E-4,8.4E-5,1.5673950350895951E-9
75,43,1.5E-4,8.599999999999999E-5,1.5710639614214625E-9
75,44,1.5E-4,8.8E-5,1.5723435897155816E-9
75,45,1.5E-4,8.999999999999999E-5,1.5719672522796831E-9
75,46,1.5E-4,9.2E-5,1.5704710339357507E-9
75,47,1.5E-4,9.4E-5,1.5682501319869807E-9
75,48,1.5E-4,9.6E-5,1.5639285904647747E-9
75,49,1.5E-4,9.8E-5,1.5576004955164933E-9
75,50,1.5E-4,9.999999999999999E-5,1.549355581018508E-9
75,51,1.5E-4,1.02E-4,1.533785994368403E-9
75,52,1.5E-4,1.04E-4,1.5131908371086438E-9
75,53,1.5E-4,1.06E-4,1.4836400282301956E-9
75,54,1.5E-4,1.08E-4,1.444062480782403E-9
75,55,1.5E-4,1.0999999999999999E-4,1.3921720784510306E-9
75,56,1.5E-4,1.12E-4,1.3341609195675978E-9
75,57,1.5E-4,1.1399999999999999E-4,1.2673577002035466E-9
75,58,1.5E-4,1.16E-4,1.200654219967457E-9
75,59,1.5E-4,1.18E-4,1.1389120640569146E-9
75,60,1.5E-4,1.1999999999999999E-4,1.0857398776947588E-9
75,61,1.5E-4,1.22E-4,1.0428802169144566E-9
75,62,1.5E-4,1.24E-4,1.0110516401268399E-9
75,63,1.5E-4,1.26E-4,9.900806326616444E-10
75,64,1.5E-4,1.28E-4,9.761818628672165E-10
75,65,1.5E-4,1.3E-4,9.663341426935538E-10
75,66,1.5E-4,1.3199999999999998E-4,9.584552684912294E-10
75,67,1.5E-4,1.34E-4,9.532044253612448E-10
75,68,1.5E-4,1.36E-4,9.492558287054505E-10
75,69,1.5E-4,1.38E-4,9.457554971241193E-10
75,70,1.5E-4,1.4E-4,9.430363327156262E-10
75,71,1.5E-4,1.4199999999999998E-4,9.408075663351822E-10
75,72,1.5E-4,1.44E-4,9.38884656262081E-10
75,73,1.5E-4,1.46E-4,9.373111411382256E-10
75,74,1.5E-4,1.48E-4,9.357816567957017E-10
75,75,1.5E-4,1.5E-4,9.345613114428728E-10
75,76,1.5E-4,1.5199999999999998E-4,9.334953734219068E-10
75,77,1.5E-4,1.54E-4,9.324802875478106E-10
75,78,1.5E-4,1.56E-4,9.316252251930885E-10
75,79,1.5E-4,1.58E-4,9.309742140810455E-10
75,80,1.5E-4,1.5999999999999999E-4,9.302681787276289E-10
75,81,1.5E-4,1.6199999999999998E-4,9.296668755519333E-10
75,82,1.5E-4,1.64E-4,9.29107743042315E-10
75,83,1.5E-4,1.66E-4,9.286613469031182E-10
75,84,1.5E-4,1.68E-4,9.281161124471388E-10
75,85,1.5E-4,1.6999999999999999E-4,9.27633880976578E-10
75,86,1.5E-4,1.7199999999999998E-4,9.273941002052352E-10
75,87,1.5E-4,1.74E-4,9.269789383445084E-10
75,88,1.5E-4,1.76E-4,9.266658540282287E-10
75,89,1.5E-4,1.78E-4,9.263190748777117E-10
76,0,1.5199999999999998E-4,0.0,9.278327545925218E-10
76,1,1.5199999999999998E-4,2.0E-6,9.283156035002891E-10
76,2,1.5199999999999998E-4,4.0E-6,9.287840634474913E-10
76,3,1.5199999999999998E-4,6.0E-6,9.293110469276292E-10
76,4,1.5199999999999998E-4,8.0E-6,9.298112259982082E-10
76,5,1.5199999999999998E-4,9.999999999999999E-6,9.303437515939232E-10
76,6,1.5199999999999998E-4,1.2E-5,9.310281776133863E-10
76,7,1.5199999999999998E-4,1.4E-5,9.316698269616047E-10
76,8,1.5199999999999998E-4,1.6E-5,9.325782912609526E-10
76,9,1.5199999999999998E-4,1.8E-5,9.33279506565647E-10
76,10,1.5199999999999998E-4,1.9999999999999998E-5,9.34334109450934E-10
76,11,1.5199999999999998E-4,2.2E-5,9.353578719050923E-10
76,12,1.5199999999999998E-4,2.4E-5,9.365574486285068E-10
76,13,1.5199999999999998E-4,2.6E-5,9.378592314326158E-10
76,14,1.5199999999999998E-4,2.8E-5,9.394345542481702E-10
76,15,1.5199999999999998E-4,2.9999999999999997E-5,9.413329601825468E-10
76,16,1.5199999999999998E-4,3.2E-5,9.436056722395594E-10
76,17,1.5199999999999998E-4,3.4E-5,9.464175656849237E-10
76,18,1.5199999999999998E-4,3.6E-5,9.496368867680052E-10
76,19,1.5199999999999998E-4,3.7999999999999995E-5,9.54121477197353E-10
76,20,1.5199999999999998E-4,3.9999999999999996E-5,9.601889912362469E-10
76,21,1.5199999999999998E-4,4.2E-5,9.682478375162805E-10
76,22,1.5199999999999998E-4,4.4E-5,9.797056285290484E-10
76,23,1.5199999999999998E-4,4.6E-5,9.954611895696557E-10
76,24,1.5199999999999998E-4,4.8E-5,1.0141037257636482E-9
76,25,1.5199999999999998E-4,4.9999999999999996E-5,1.0380816589152533E-9
76,26,1.5199999999999998E-4,5.2E-5,1.0631742392141774E-9
76,27,1.5199999999999998E-4,5.4E-5,1.0895609289954465E-9
76,28,1.5199999999999998E-4,5.6E-5,1.1165025326047544E-9
76,29,1.5199999999999998E-4,5.8E-5,1.1397647792111669E-9
76,30,1.5199999999999998E-4,5.9999999999999995E-5,1.161296942001604E-9
76,31,1.5199999999999998E-4,6.2E-5,1.1808643771169466E-9
76,32,1.5199999999999998E-4,6.4E-5,1.1975523318412977E-9
76,33,1.5199999999999998E-4,6.599999999999999E-5,1.214127219156292E-9
76,34,1.5199999999999998E-4,6.8E-5,1.2337725866282128E-9
76,35,1.5199999999999998E-4,7.0E-5,1.2617830106405268E-9
76,36,1.5199999999999998E-4,7.2E-5,1.3039886329486125E-9
76,37,1.5199999999999998E-4,7.4E-5,1.3598074648220506E-9
76,38,1.5199999999999998E-4,7.599999999999999E-5,1.4216884018186364E-9
76,39,1.5199999999999998E-4,7.8E-5,1.4796050039703227E-9
76,40,1.5199999999999998E-4,7.999999999999999E-5,1.5218637554558173E-9
76,41,1.5199999999999998E-4,8.2E-5,1.5457917283987656E-9
76,42,1.5199999999999998E-4,8.4E-5,1.557800018039263E-9
76,43,1.5199999999999998E-4,8.599999999999999E-5,1.5608162713199382E-9
76,44,1.5199999999999998E-4,8.8E-5,1.561075213328453E-9
76,45,1.5199999999999998E-4,8.999999999999999E-5,1.5593375501942439E-9
76,46,1.5199999999999998E-4,9.2E-5,1.5551435147826235E-9
76,47,1.5199999999999998E-4,9.4E-5,1.5499946319462432E-9
76,48,1.5199999999999998E-4,9.6E-5,1.541297802876078E-9
76,49,1.5199999999999998E-4,9.8E-5,1.5283118535972268E-9
76,50,1.5199999999999998E-4,9.999999999999999E-5,1.5116670618495264E-9
76,51,1.5199999999999998E-4,1.02E-4,1.4888354990659293E-9
76,52,1.5199999999999998E-4,1.04E-4,1.455543157406239E-9
76,53,1.5199999999999998E-4,1.06E-4,1.4152609976332721E-9
76,54,1.5199999999999998E-4,1.08E-4,1.363665357126536E-9
76,55,1.5199999999999998E-4,1.0999999999999999E-4,1.309231002991015E-9
76,56,1.5199999999999998E-4,1.12E-4,1.2473685981509922E-9
76,57,1.5199999999999998E-4,1.1399999999999999E-4,1.186923012099821E-9
76,58,1.5199999999999998E-4,1.16E-4,1.1297966309805594E-9
76,59,1.5199999999999998E-4,1.18E-4,1.0806393510426017E-9
76,60,1.5199999999999998E-4,1.1999999999999999E-4,1.0414720376667366E-9
76,61,1.5199999999999998E-4,1.22E-4,1.0116401197238914E-9
76,62,1.5199999999999998E-4,1.24E-4,9.911949695209878E-10
76,63,1.5199999999999998E-4,1.26E-4,9.773624182694698E-10
76,64,1.5199999999999998E-4,1.28E-4,9.677981761254768E-10
76,65,1.5199999999999998E-4,1.3E-4,9.598547383977532E-10
76,66,1.5199999999999998E-4,1.3199999999999998E-4,9.542276465245516E-10
76,67,1.5199999999999998E-4,1.34E-4,9.501501630151548E-10
76,68,1.5199999999999998E-4,1.36E-4,9.465765326216926E-10
76,69,1.5199999999999998E-4,1.38E-4,9.439541856106979E-10
76,70,1.5199999999999998E-4,1.4E-4,9.41580305879379E-10
76,71,1.5199999999999998E-4,1.4199999999999998E-4,9.395032749415445E-10
76,72,1.5199999999999998E-4,1.44E-4,9.37806682257434E-10
76,73,1.5199999999999998E-4,1.46E-4,9.36246773602761E-10
76,74,1.5199999999999998E-4,1.48E-4,9.350370703008413E-10
76,75,1.5199999999999998E-4,1.5E-4,9.338483457075734E-10
76,76,1.5199999999999998E-4,1.5199999999999998E-4,9.329069536792693E-10
76,77,1.5199999999999998E-4,1.54E-4,9.320809036775365E-10
76,78,1.5199999999999998E-4,1.56E-4,9.312676327678262E-10
76,79,1.5199999999999998E-4,1.58E-4,9.306318697150066E-10
76,80,1.5199999999999998E-4,1.5999999999999999E-4,9.299354453301319E-10
76,81,1.5199999999999998E-4,1.6199999999999998E-4,9.294575400783126E-10
76,82,1.5199999999999998E-4,1.64E-4,9.288626791762429E-10
76,83,1.5199999999999998E-4,1.66E-4,9.284455233046574E-10
76,84,1.5199999999999998E-4,1.68E-4,9.279281452188659E-10
76,85,1.5199999999999998E-4,1.6999999999999999E-4,9.275036843672423E-10
76,86,1.5199999999999998E-4,1.7199999999999998E-4,9.271930056661926E-10
76,87,1.5199999999999998E-4,1.74E-4,9.268102141564391E-10
76,88,1.5199999999999998E-4,1.76E-4,9.264967936781007E-10
76,89,1.5199999999999998E-4,1.78E-4,9.262034740821254E-10
77,0,1.54E-4,0.0,9.277296680047829E-10
77,1,1.54E-4,2.0E-6,9.280742229704611E-10
77,2,1.54E-4,4.0E-6,9.284948117857997E-10
77,3,1.54E-4,6.0E-6,9.289329200466052E-10
77,4,1.54E-4,8.0E-6,9.295081275949941E-10
77,5,1.54E-4,9.999999999999999E-6,9.300264835813104E-10
77,6,1.54E-4,1.2E-5,9.304921426574325E-10
77,7,1.54E-4,1.4E-5,9.311658656571511E-10
77,8,1.54E-4,1.6E-5,9.319411789269115E-10
77,9,1.54E-4,1.8E-5,9.327044681630707E-10
77,10,1.54E-4,1.9999999999999998E-5,9.3359554929789E-10
77,11,1.54E-4,2.2E-5,9.344657537270478E-10
77,12,1.54E-4,2.4E-5,9.355927989611475E-10
77,13,1.54E-4,2.6E-5,9.367149621340138E-10
77,14,1.54E-4,2.8E-5,9.381948660571886E-10
77,15,1.54E-4,2.9999999999999997E-5,9.39710869394645E-10
77,16,1.54E-4,3.2E-5,9.41724641942054E-10
77,17,1.54E-4,3.4E-5,9.437532990041591E-10
77,18,1.54E-4,3.6E-5,9.463955966466166E-10
77,19,1.54E-4,3.7999999999999995E-5,9.4979431737074E-10
77,20,1.54E-4,3.9999999999999996E-5,9.54169467349799E-10
77,21,1.54E-4,4.2E-5,9.598931669578319E-10
77,22,1.54E-4,4.4E-5,9.67449375344202E-10
77,23,1.54E-4,4.6E-5,9.780449946330342E-10
77,24,1.54E-4,4.8E-5,9.926764122923175E-10
77,25,1.54E-4,4.9999999999999996E-5,1.0092164652494413E-9
77,26,1.54E-4,5.2E-5,1.0305708415275517E-9
77,27,1.54E-4,5.4E-5,1.0527547248999725E-9
77,28,1.54E-4,5.6E-5,1.0766880536729385E-9
77,29,1.54E-4,5.8E-5,1.1012279004364576E-9
77,30,1.54E-4,5.9999999999999995E-5,1.1238437295329997E-9
77,31,1.54E-4,6.2E-5,1.1454086113916562E-9
77,32,1.54E-4,6.4E-5,1.1649113149231144E-9
77,33,1.54E-4,6.599999999999999E-5,1.1850352261497715E-9
77,34,1.54E-4,6.8E-5,1.2077262945970537E-9
77,35,1.54E-4,7.0E-5,1.2390794580947403E-9
77,36,1.54E-4,7.2E-5,1.2820997381411457E-9
77,37,1.54E-4,7.4E-5,1.3380284507684002E-9
77,38,1.54E-4,7.599999999999999E-5,1.4007921163178864E-9
77,39,1.54E-4,7.8E-5,1.4582612505719074E-9
77,40,1.54E-4,7.999999999999999E-5,1.5006372885729445E-9
77,41,1.54E-4,8.2E-5,1.5251513831789142E-9
77,42,1.54E-4,8.4E-5,1.5361707653176474E-9
77,43,1.54E-4,8.599999999999999E-5,1.538402106702038E-9
77,44,1.54E-4,8.8E-5,1.5368473666921897E-9
77,45,1.54E-4,8.999999999999999E-5,1.5313433883574528E-9
77,46,1.54E-4,9.2E-5,1.5234156165216201E-9
77,47,1.54E-4,9.4E-5,1.51132797818502E-9
77,48,1.54E-4,9.6E-5,1.4951649530650123E-9
77,49,1.54E-4,9.8E-5,1.4754089986552865E-9
77,50,1.54E-4,9.999999999999999E-5,1.451238702178428E-9
77,51,1.54E-4,1.02E-4,1.4156987012433687E-9
77,52,1.54E-4,1.04E-4,1.3737777519976992E-9
77,53,1.54E-4,1.06E-4,1.3265356327638299E-9
77,54,1.54E-4,1.08E-4,1.2758912769881098E-9
77,55,1.54E-4,1.0999999999999999E-4,1.2176847588223456E-9
77,56,1.54E-4,1.12E-4,1.1672169899981348E-9
77,57,1.54E-4,1.1399999999999999E-4,1.1154423992244917E-9
77,58,1.54E-4,1.16E-4,1.0707826201534778E-9
77,59,1.54E-4,1.18E-4,1.0378755697336853E-9
77,60,1.54E-4,1.1999999999999999E-4,1.0097200545849314E-9
77,61,1.54E-4,1.22E-4,9.910465506453718E-10
77,62,1.54E-4,1.24E-4,9.77028514761055E-10
77,63,1.54E-4,1.26E-4,9.679026916867384E-10
77,64,1.54E-4,1.28E-4,9.60504204465568E-10
77,65,1.54E-4,1.3E-4,9.550496174832483E-10
77,66,1.54E-4,1.3199999999999998E-4,9.506887815335758E-10
77,67,1.54E-4,1.34E-4,9.47396059335214E-10
77,68,1.54E-4,1.36E-4,9.443796635697494E-10
77,69,1.54E-4,1.38E-4,9.421464651523292E-10
77,70,1.54E-4,1.4E-4,9.400704460601979E-10
77,71,1.54E-4,1.4199999999999998E-4,9.383297663397862E-10
77,72,1.54E-4,1.44E-4,9.36838470474113E-10
77,73,1.54E-4,1.46E-4,9.355061534600134E-10
77,74,1.54E-4,1.48E-4,9.342017082851288E-10
77,75,1.54E-4,1.5E-4,9.333768169387367E-10
77,76,1.54E-4,1.5199999999999998E-4,9.325004384871368E-10
77,77,1.54E-4,1.54E-4,9.315689493968383E-10
77,78,1.54E-4,1.56E-4,9.309025128500512E-10
77,79,1.54E-4,1.58E-4,9.302558430588127E-10
77,80,1.54E-4,1.5999999999999999E-4,9.296657194618255E-10
77,81,1.54E-4,1.6199999999999998E-4,9.291036715644617E-10
77,82,1.54E-4,1.64E-4,9.285929637655092E-10
77,83,1.54E-4,1.66E-4,9.281750873915427E-10
77,84,1.54E-4,1.68E-4,9.277357799714089E-10
77,85,1.54E-4,1.6999999999999999E-4,9.273515949719954E-10
77,86,1.54E-4,1.7199999999999998E-4,9.27066585727391E-10
77,87,1.54E-4,1.74E-4,9.266955324085875E-10
77,88,1.54E-4,1.76E-4,9.263813022088039E-10
77,89,1.54E-4,1.78E-4,9.261056381199956E-10
78,0,1.56E-4,0.0,9.274144241482969E-10
78,1,1.56E-4,2.0E-6,9.278134599752209E-10
78,2,1.56E-4,4.0E-6,9.282143865373741E-10
78,3,1.56E-4,6.0E-6,9.286785462841067E-10
78,4,1.56E-4,8.0E-6,9.290747006578681E-10
78,5,1.56E-4,9.999999999999999E-6,9.296458061815451E-10
78,6,1.56E-4,1.2E-5,9.301067537953912E-10
78,7,1.56E-4,1.4E-5,9.307434018197016E-10
78,8,1.56E-4,1.6E-5,9.313984413979094E-10
78,9,1.56E-4,1.8E-5,9.319752215092253E-10
78,10,1.56E-4,1.9999999999999998E-5,9.328565566888585E-10
78,11,1.56E-4,2.2E-5,9.336503988466142E-10
78,12,1.56E-4,2.4E-5,9.346498161254365E-10
78,13,1.56E-4,2.6E-5,9.357659859475163E-10
78,14,1.56E-4,2.8E-5,9.36893316433095E-10
78,15,1.56E-4,2.9999999999999997E-5,9.382125144124004E-10
78,16,1.56E-4,3.2E-5,9.399318379717823E-10
78,17,1.56E-4,3.4E-5,9.41581407152912E-10
78,18,1.56E-4,3.6E-5,9.43874586140989E-10
78,19,1.56E-4,3.7999999999999995E-5,9.463280301115634E-10
78,20,1.56E-4,3.9999999999999996E-5,9.497189989795703E-10
78,21,1.56E-4,4.2E-5,9.536328417039377E-10
78,22,1.56E-4,4.4E-5,9.592229675186287E-10
78,23,1.56E-4,4.6E-5,9.66060024665044E-10
78,24,1.56E-4,4.8E-5,9.759790981050668E-10
78,25,1.56E-4,4.9999999999999996E-5,9.879067033231503E-10
78,26,1.56E-4,5.2E-5,1.0028174033994437E-9
78,27,1.56E-4,5.4E-5,1.0206260306463324E-9
78,28,1.56E-4,5.6E-5,1.0406866453339282E-9
78,29,1.56E-4,5.8E-5,1.0612241622327213E-9
78,30,1.56E-4,5.9999999999999995E-5,1.0828485294108664E-9
78,31,1.56E-4,6.2E-5,1.1047801871076598E-9
78,32,1.56E-4,6.4E-5,1.1250848980403236E-9
78,33,1.56E-4,6.599999999999999E-5,1.145715147367724E-9
78,34,1.56E-4,6.8E-5,1.1700118379176651E-9
78,35,1.56E-4,7.0E-5,1.2034667572372213E-9
78,36,1.56E-4,7.2E-5,1.246700170281116E-9
78,37,1.56E-4,7.4E-5,1.3020924986150513E-9
78,38,1.56E-4,7.599999999999999E-5,1.3621385583545463E-9
78,39,1.56E-4,7.8E-5,1.41756203047594E-9
78,40,1.56E-4,7.999999999999999E-5,1.4585035294636717E-9
78,41,1.56E-4,8.2E-5,1.4818264915004164E-9
78,42,1.56E-4,8.4E-5,1.4914498358223156E-9
78,43,1.56E-4,8.599999999999999E-5,1.4917676820244428E-9
78,44,1.56E-4,8.8E-5,1.4872989632203187E-9
78,45,1.56E-4,8.999999999999999E-5,1.4780217156140241E-9
78,46,1.56E-4,9.2E-5,1.4642248887263518E-9
78,47,1.56E-4,9.4E-5,1.4461354853614053E-9
78,48,1.56E-4,9.6E-5,1.423807935348737E-9
78,49,1.56E-4,9.8E-5,1.3940673199809626E-9
78,50,1.56E-4,9.999999999999999E-5,1.3623985159250035E-9
78,51,1.56E-4,1.02E-4,1.324692784122199E-9
78,52,1.56E-4,1.04E-4,1.2817174109715561E-9
78,53,1.56E-4,1.06E-4,1.2335027933740955E-9
78,54,1.56E-4,1.08E-4,1.1859518927572438E-9
78,55,1.56E-4,1.0999999999999999E-4,1.1384018941841712E-9
78,56,1.56E-4,1.12E-4,1.0957002306664543E-9
78,57,1.56E-4,1.1399999999999999E-4,1.0565948253999994E-9
78,58,1.56E-4,1.16E-4,1.0293154170748788E-9
78,59,1.56E-4,1.18E-4,1.005656443995312E-9
78,60,1.56E-4,1.1999999999999999E-4,9.892768786679084E-10
78,61,1.56E-4,1.22E-4,9.761562158023177E-10
78,62,1.56E-4,1.24E-4,9.674621271673565E-10
78,63,1.56E-4,1.26E-4,9.603938827873058E-10
78,64,1.56E-4,1.28E-4,9.548841180702367E-10
78,65,1.56E-4,1.3E-4,9.51137367074252E-10
78,66,1.56E-4,1.3199999999999998E-4,9.477078474690198E-10
78,67,1.56E-4,1.34E-4,9.447765020230547E-10
78,68,1.56E-4,1.36E-4,9.425099694881493E-10
78,69,1.56E-4,1.38E-4,9.40501606909426E-10
78,70,1.56E-4,1.4E-4,9.387476688823434E-10
78,71,1.56E-4,1.4199999999999998E-4,9.37209888161236E-10
78,72,1.56E-4,1.44E-4,9.359291415561161E-10
78,73,1.56E-4,1.46E-4,9.346335234122454E-10
78,74,1.56E-4,1.48E-4,9.3365643722809E-10
